岳阳市档案馆,1#,快速,乘客电梯,31104306022015100035,,,2015-8-11,09NP3277,HYPEX 7200/1000KG 1.75M/S,,8,8,8,1000,1.75,2017-4-1,岳阳市开发区巴陵东路新体育馆旁,,,
岳阳市科技局,办公楼,日立,乘客电梯,3110436022012050046,,日立电梯（中国）有限公司,2012-4-10,12G001211,HGP-825-C090,,8,8,8,825,1.5,2018-4-10,岳阳楼区南湖路,,,
岳阳市第十四中学,1#办公楼,快速,乘客电梯,31104306022016100032,,,2016-8-1,09NR7719,HOME5100,,9,9,9,1000,1.75,2017-11-19,岳阳楼区南湖大道523号,,,
岳阳市第十四中学,1#办公楼,快速,乘客电梯,31104306022016100031,,,2016-8-1,09NR7718,HOME5100,,9,9,9,1000,1.75,2017-11-19,岳阳楼区南湖大道522号,,,
宏安大厦,东单元左1#,日立,乘客电梯,31104306022014080004,,日立电梯（中国）有限公司,2014-6-1,13G060748,MCA-825-C0105,,30,30,30,825,1.75,2017-5-25,岳阳楼区巴陵中路火车站立交桥,,,
宏安大厦,东单元右2#,日立,乘客电梯,31104306022014080003,,日立电梯（中国）有限公司,2014-6-1,13G060747,MCA-825-C0105,,31,31,31,825,1.75,2017-5-25,岳阳楼区巴陵中路火车站立交桥,,,
宏安大厦,西单元左3#,日立,乘客电梯,31104306022014080002,,日立电梯（中国）有限公司,2014-6-1,13G060746,MCA-825-C0105,,31,31,31,825,1.75,2017-5-25,岳阳楼区巴陵中路火车站立交桥,,,
宏安大厦,西单元右4#,日立,乘客电梯,31104306022014080005,,日立电梯（中国）有限公司,2014-6-1,13G060749,MCA-825-C0105,,31,31,31,825,1.75,2017-5-25,岳阳楼区巴陵中路火车站立交桥,,,
宏安大厦,商场左6#,日立,乘客电梯,31304306022014110002,,日立电梯（中国）有限公司,2014-9-10,13G060745,UAX-1000-C060,,5,5,5,1000,1,2017-7-4,岳阳楼区巴陵中路火车站立交桥,,,
宏安大厦,商场右5#,日立,乘客电梯,31304306022014110003,,日立电梯（中国）有限公司,2014-9-10,13G060744,UAX-1000-C060,,6,6,6,1000,1,2017-7-4,岳阳楼区巴陵中路火车站立交桥,,,
天邦紫金苑,1栋右2#,日立,乘客电梯,31104306022015010008,,日立电梯（中国）有限公司,2014-5-10,13G060735,HGP-1050-C0105,,29,29,29,1050,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,2栋右4#,日立,乘客电梯,31104306022015010007,,日立电梯（中国）有限公司,2014-5-10,13G060734,HGP-1050-C0105,,29,29,29,1050,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,2栋左3#,日立,乘客电梯,31104306022015010010,,日立电梯（中国）有限公司,2014-5-10,13G060740,HGP-1050-C0105,,29,29,29,1050,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,1栋,日立,乘客电梯,31104306022015010009,,日立电梯（中国）有限公司,2014-5-10,13G060739,HGP-1050-C0105,,29,29,29,1050,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,4栋1#,日立,乘客电梯,31104306022014090018,,日立电梯（中国）有限公司,2014-5-10,13G060742,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,4栋2#,日立,乘客电梯,31104306022014090013,,日立电梯（中国）有限公司,2014-5-10,13G060736,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,3栋1#,日立,乘客电梯,31104306022014090017,,日立电梯（中国）有限公司,2014-5-10,13G060741,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,3栋2#,日立,乘客电梯,31104306022014090012,,日立电梯（中国）有限公司,2014-5-10,13G060732,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,6栋2#,日立,乘客电梯,31104306022014090019,,日立电梯（中国）有限公司,2014-5-10,13G060743,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,6栋1#,日立,乘客电梯,31104306022014090014,,日立电梯（中国）有限公司,2014-5-10,13G060737,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,5栋2#,日立,乘客电梯,31104306022014090016,,日立电梯（中国）有限公司,2014-5-10,13G060733,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦紫金苑,5栋1#,日立,乘客电梯,31104306022014090015,,日立电梯（中国）有限公司,2014-5-10,13G060738,HGP-825-C0105,,27,27,27,825,1.75,2017-12-1,岳阳市云梦路,,,
天邦钻石山,9栋东单元左4#,日立,乘客电梯,3110430683201702010,,日立电梯（中国）有限公司,2016-12-1,16G021704,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,9栋东单元右3#,日立,乘客电梯,31104306832017020008,,日立电梯（中国）有限公司,2016-12-1,16G021703,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,9栋西单元右1#,日立,乘客电梯,31104306832017020009,,日立电梯（中国）有限公司,2016-12-1,16G021702,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,9栋西单元左2#,日立,乘客电梯,31104306832017020007,,日立电梯（中国）有限公司,2016-12-1,16G021701,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,8栋东单元右1#,日立,乘客电梯,31104306832017040005,,日立电梯（中国）有限公司,2017-2-1,16G021700,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,8栋东单元右2#,日立,乘客电梯,31104306832017040003,,日立电梯（中国）有限公司,2017-1-1,16G021699,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,8栋西单元左4#,日立,乘客电梯,31104306832017040004,,日立电梯（中国）有限公司,2017-2-1,16G021698,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,8栋西单元右3#,日立,乘客电梯,31104306832017040002,,日立电梯（中国）有限公司,2017-1-1,16G021697,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,7栋东单元右1#,日立,乘客电梯,31104306832017020004,,日立电梯（中国）有限公司,2016-12-1,16G021696,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,7栋东单元左2#,日立,乘客电梯,31104306832017020003,,日立电梯（中国）有限公司,2016-12-1,16G021695,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,7栋西单元左3#,日立,乘客电梯,31104306832017020002,,日立电梯（中国）有限公司,2016-12-1,16G021694,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,7栋西单元右4#,日立,乘客电梯,31104306832017020001,,日立电梯（中国）有限公司,2016-12-1,16G021693,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,1栋1#,日立,乘客电梯,31104306832016050001,,日立电梯（中国）有限公司,2015-12-1,15G054153,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,1栋2#,日立,乘客电梯,31104306832016050002,,日立电梯（中国）有限公司,2015-12-1,15G054154,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,1栋3#,日立,乘客电梯,31104306832016050003,,日立电梯（中国）有限公司,2015-12-1,15G054155,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,1栋4#,日立,乘客电梯,31104306832016050004,,日立电梯（中国）有限公司,2015-12-1,15G054156,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,3栋14#,日立,乘客电梯,31104306832015060025,,日立电梯（中国）有限公司,2015-12-1,14G048591,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,3栋13#,日立,乘客电梯,31104306832015060009,,日立电梯（中国）有限公司,2015-12-1,14G048590,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,2栋12#,日立,乘客电梯,31104306832015060008,,日立电梯（中国）有限公司,2015-12-1,14G048589,HGP-825-C0105,,29,29,29,825,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,2栋11#,日立,乘客电梯,31104306832015060024,,日立电梯（中国）有限公司,2015-12-1,14G048588,HGP-1050-C0105,,29,29,29,1050,1.75,2018-6-1,经济开发区白石岭路,,,
天邦钻石山,4栋东单元右侧8#,日立,乘客电梯,31104306832015060017,,日立电梯（中国）有限公司,2015-1-10,14G048592,HGP-825-C0105,,29,29,29,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,4栋西单元右侧10#,日立,乘客电梯,31104306832015060018,,日立电梯（中国）有限公司,2015-3-10,14G048593,HGP-1050-C0105,,29,29,29,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,4栋东单元左7#,日立,乘客电梯,31104306832015060014,,日立电梯（中国）有限公司,2015-1-10,14G048586,HGP-1050-C0105,,29,29,29,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,5栋东单元右侧4#,日立,乘客电梯,31104306832015060013,,日立电梯（中国）有限公司,2014-12-10,14G048598,HGP-825-C0105,,24,24,24,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,5栋东单元左3#,日立,乘客电梯,31104306832015060012,,日立电梯（中国）有限公司,2014-12-10,14G048595,HGP-1050-C0105,,29,29,29,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,5栋西单元右5#,日立,乘客电梯,31104306832015060011,,日立电梯（中国）有限公司,2014-12-10,14G048597,HGP-1050-C0105,,29,29,29,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,5栋西单元左6#,日立,乘客电梯,31104306832015060010,,日立电梯（中国）有限公司,2014-12-10,14G048595,HGP-825-C0105,,29,29,29,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,6栋西单元1#,日立,乘客电梯,31104306832015060007,,日立电梯（中国）有限公司,2014-10-15,14G048599,HGP-1050-C0105,,24,24,24,1050,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,4栋西单元左侧9#,日立,乘客电梯,31104306832015060019,,日立电梯（中国）有限公司,2015-3-10,14G048594,HGP-825-C0105,,29,29,29,825,1.75,2017-9-12,经济开发区白石岭路,,,
天邦钻石山,6栋东单元2#,日立,乘客电梯,31104306832015060015,,日立电梯（中国）有限公司,2014-10-15,14G048587,HGP-825-C0105,,24,24,24,825,1.75,2017-9-12,经济开发区白石岭路,,,
康 复 医 院,住院部,菱王,医用电梯,31704306022014110001,,,,B1409020,LTB1600/-VF1.0,,4,4,4,1600,1,2017-12-20,岳阳民康康复医院,,,
瓮江供销社棚改,4单元2#,奥尔斯,杂物电梯,31104306262016080008,,广东奥尔斯电梯有限公司,2016-6-17,160606A,TKJ630/1.0-JXW.VVVF,,7,7,7,630,1,2017-8-17,瓮江供销社棚改,,,
瓮江供销社棚改,3单元1#,奥尔斯,杂物电梯,31104306262016080007,,广东奥尔斯电梯有限公司,2016-6-17,160605A,TKJ630/1.0-JXW.VVVF,,7,7,7,630,1,2017-8-17,瓮江供销社棚改,,,
轩达产业园,现代产业工业园9栋西右24#,广日,载货电梯,31104306832017070003,,广州广日电梯工业有限公司,2017-1-2,16360936001,GVH5000-4P0.5,,6,6,6,5000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园9栋西左23#,广日,载货电梯,31104306832017070002,,广州广日电梯工业有限公司,2016-12-1,16360933001,G.WIZ1050-C01.0,,6,6,6,1050,1,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园9栋东右22#,广日,载货电梯,31104306832017070005,,广州广日电梯工业有限公司,2016-12-1,16360936003,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园9栋东左21#,广日,载货电梯,31104306832017070004,,广州广日电梯工业有限公司,2017-1-2,16360936002,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园8栋西右20#,广日,载货电梯,31104306832017070006,,广州广日电梯工业有限公司,2017-1-2,16360936004,GVH5000-4P0.5,,6,6,6,5000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园8栋东右18#,广日,载货电梯,31104306832017070007,,广州广日电梯工业有限公司,2017-1-2,16360936005,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园8栋东左17#,广日,载货电梯,31104306832017070008,,广州广日电梯工业有限公司,2017-1-2,16360936006,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园7栋西右16#,广日,载货电梯,31204306832017040012,,广州广日电梯工业有限公司,2017-1-2,16360936007,GVH5000-4P0.5,,6,6,6,5000,0.5,2017-1-2,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园7栋西左15#,广日,载货电梯,31204306832017040011,,广州广日电梯工业有限公司,2016-12-1,16360933003,G.WIZ1050-C01.0,,6,6,6,1050,1,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园7栋东右14#,广日,载货电梯,31204306832017040014,,广州广日电梯工业有限公司,2017-1-2,16360936009,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园7栋东左13#,广日,载货电梯,31204306832017040013,,广州广日电梯工业有限公司,2017-1-2,16360936008,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园6栋西右12#,广日,载货电梯,31204306832017040001,,广州广日电梯工业有限公司,2017-1-2,16360936010,GVH5000-4P0.5,,6,6,6,5000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园6栋东右10#,广日,载货电梯,31204306832017040003,,广州广日电梯工业有限公司,2017-1-2,16360936012,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园6栋东左9#,广日,载货电梯,31204306832017040002,,广州广日电梯工业有限公司,2017-1-2,16360936011,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园5栋西右8#,广日,载货电梯,31204306832017020004,,广州广日电梯工业有限公司,2017-1-2,16360936013,GVH5000-4P0.5,,6,6,6,5000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园5栋东右6#,广日,载货电梯,31204306832017020002,,广州广日电梯工业有限公司,2016-12-1,16360936015,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园5栋东左5#,广日,载货电梯,31204306832017020001,,广州广日电梯工业有限公司,2017-1-2,16360936014,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-26,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园4栋西右4#,广日,载货电梯,31204306832017020005,,广州广日电梯工业有限公司,2017-1-2,16360936016,GVH5000-4P0.5,,6,6,6,5000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园4栋东右2#,广日,载货电梯,31204306832017020006,,广州广日电梯工业有限公司,2017-1-2,16360936018,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
轩达产业园,现代产业工业园4栋东左1#,广日,载货电梯,31204306832017020003,,广州广日电梯工业有限公司,2017-1-2,16360936017,GVH2000-2S0.5,,6,6,6,2000,0.5,2017-7-4,湖南轩达建设投资有限公司,,,
华文食品,货梯4#,日立,载货电梯,32104306022014030004,,日立电梯（中国）有限公司,2013-12-12,13G027271,LF-2000-2S30,,4,4,4,2000,0.5,2017-8-10,湖南省华文食品有限公司岳阳分公司,,,
华文食品,货梯3#,日立,载货电梯,32104306022014030003,,日立电梯（中国）有限公司,2013-12-12,13G027270,LF-2000-2S30,,4,4,4,2000,0.5,2017-8-10,湖南省华文食品有限公司岳阳分公司,,,
华文食品,货梯2#,日立,载货电梯,32104306022014030002,,日立电梯（中国）有限公司,2013-8-7,13G027269,LF-2000-2S30,,4,4,4,2000,0.5,2017-8-10,湖南省华文食品有限公司岳阳分公司,,,
华文食品,货梯1#,日立,载货电梯,32104306022014030001,,日立电梯（中国）有限公司,2013-12-12,13G027268,LF-2000-2S30,,,,,2000,0.5,2017-8-10,湖南省华文食品有限公司岳阳分公司,,,
平江工业园,点燃科技标准厂房,日立,载货电梯,31204306262016120002,,日立电梯（中国）有限公司,2016-10-1,HITACHI 16G049078,LF-3000-2S30,,5,5,5,3000,0.5,2018-6-11,湖南平江常胜建设发展有限公司,,,
平江工业园,点燃科技标准厂房,日立,载货电梯,31204306262016120001,,日立电梯（中国）有限公司,2016-10-1,16G049077,LF-3000-2S30,,5,5,5,3000,0.5,2018-5-7,湖南平江常胜建设发展有限公司,,,
平江工业园,厂房,日立,载货电梯,32104306262014090001,,日立电梯（中国）有限公司,,14G002037,LF-2000-2S30,,,,,2000,0.5,2015-11-25,湖南平江常胜建设发展有限公司,,,
平江县南江镇中心卫生院,1#,日立,医用电梯,31104306262015090008,,日立电梯（中国）有限公司,2014-5-1,14G048304,HGP-1050,,6,6,6,1050,1.5,2016-11-1,平江县南江镇中心卫生院,,,
平江县南江镇中心卫生院,2#,日立,医用电梯,31104306262015090007,,日立电梯（中国）有限公司,2014-5-1,14G048303,HGP-B1600-2S90,,6,6,6,1600,1.5,2016-11-1,平江县南江镇中心卫生院,,,
平江县第一人民医院,9#,日立,杂物电梯,31134306262015080001,,日立电梯（中国）有限公司,2014-5-1,p27030sj123,NBS-320-2S60 TSJ250/0.4,,2,2,2,,0.4,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,8#,日立,杂物电梯,31134306262015080002,,日立电梯（中国）有限公司,2014-5-1,p27030sj124,NBS-320-2S60 TSJ250/0.4,,,,,,0.4,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,7#,日立,医用电梯,31104306262015020004,,日立电梯（中国）有限公司,2014-5-1,14G054876,MCA-B1600-2S60,,12,12,12,,1.5,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,6#,日立,医用电梯,31104306262015020003,,日立电梯（中国）有限公司,2014-5-1,14G054872,MCA-B1600-2S90,,9,9,9,,1.5,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,5#,日立,医用电梯,31104306262015020002,,日立电梯（中国）有限公司,2014-5-1,14G054871,MCA-B1600-2S90,,11,11,11,,1.5,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,4#,日立,医用电梯,31104306262015020001,,日立电梯（中国）有限公司,2014-5-1,14G054870,MCA-B1600-2S90,,11,11,11,,1.5,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,3#,日立,医用电梯,31104306262015040001,,日立电梯（中国）有限公司,2014-5-1,14G054875,MCA-B1600-2S90,,12,12,12,,1.5,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,2#,日立,医用电梯,31104306262015040004,,日立电梯（中国）有限公司,2014-5-1,14G054873,MCA-B1600-2S90,,12,12,12,,1.5,2016-11-25,平江县第一人民医院,,,
平江县第一人民医院,1#,日立,医用电梯,31104306262015040003,,日立电梯（中国）有限公司,2014-5-1,14G054874,MCA-B1600-2S90,,12,12,12,,1.5,2016-11-25,平江县第一人民医院,,,
长安购物公园,16栋2单元左,日立,载货电梯,31104306822016090006,,日立电梯（中国）有限公司,2012-8-7,16G020190,HGE-825-C0105,,19,19,19,,1.75,2016-8-30,临湘华兴物业管理有限公司,,,
长安购物公园,15栋1单元左,日立,载货电梯,31104306822016120006,,日立电梯（中国）有限公司,2012-8-6,16G020189,HGE-1050-C0105,,19,19,19,,1.75,2016-8-29,临湘华兴物业管理有限公司,,,
长安购物公园,15栋1单元右,日立,载货电梯,31104306822016120005,,日立电梯（中国）有限公司,2012-8-5,16G020188,HGE-825-C0105,,19,19,19,,1.75,2016-8-28,临湘华兴物业管理有限公司,,,
阿波罗御庭酒店,厨房,西尼,杂物电梯,34304306022015110001,,日立电梯（中国）有限公司,2015-9-9,201509-09,TWJ-250,,3,3,3,,0.4,2017-12-22,冠都（岳阳）置业有限公司,,,
君山银针黄茶产业园,3号楼,富士,载货电梯,31304306112014050003,,东莞市富士电梯有限公司,2013-1-5,20121171,TLJ2000/0.5-JXW,,2,2,2,,0.5,2018-1-25,湖南省君山银针茶业有限公司,,,
